caption_text;media_id;link
"Hari ini, Selasa (18/6/2024), sejumlah jemaah Indonesia yang memilih mengambil nafar awal, telah menuntaskan lontar jumrah Ula, Wusta, dan Aqabah.

Selanjutnya, jemaah akan bergeser ke Makkah untuk melaksanakan tawaf ifadah.

#suarasurabaya #lontarjumrah #lemparjumrah #nafarawal #nafartsany";3393094754641558409;https://www.instagram.com/p/C8WsbOzpruJ/
"Wanita berinisial MT (44) warga Leces, Kabupaten Probolinggo meninggal dunia tertabrak kereta api Commuter Line Sindro di frontage Jalan Ahmad Yani, Surabaya pada Selasa (18/6/2024) pagi sekira pukul 09.00 WIB.

Kompol Muhammad Soleh Kapolsek Wonocolo mengungkapkan, korban ditemukan meninggal dunia di jalur kereta api di depan kantor cabang sebuah bank plat merah cabang Siwalankerto, Surabaya.

“Berdasarkan keterangan masinis dan warga sekitar, ada indikasi atau dugaan bahwa korban melakukan bunuh diri,” kata Soleh ketika on air di Radio Suara Surabaya, Selasa siang.

Berdasarkan keterangan saksi, lanjut Soleh, korban sempat memarkirkan kendaraannya di Jalan Ahmad Yani. Kemudian korban menidurkan diri di rel kereta api, dan tabrakan dengan kereta api pun tak dapat terelakkan.

Kapolsek Wonocolo memastikan korban telah dievakuasi ke RSUD Dr. Soetomo Surabaya. Pihaknya sedang berupaya untuk menghubungi keluarga korban di Leces, Probolinggo.

Sementara itu, korban sempat menghubungi Radio Suara Surabaya pada Senin (17/6/2024) kemarin sekira pukul 16.33 WIB. Korban sempat mengadukan tentang penipuan online.

“Tim, tolong bikin konten tentang penipuan online. Sebagai reminder karena saya kemarin habus kena. Tolong dibantu agar tidak terjadi korban-korban selanjutnya,” pesan korban saat itu.

===========
PERINGATAN: Berita ini tidak bertujuan menginspirasi tindakan bunuh diri.

Jika Anda memerlukan layanan konsultasi masalah kejiwaan, jangan ragu bercerita, konsultasi, atau memeriksakan diri ke psikiater di rumah sakit yang memiliki fasilitas layanan kesehatan jiwa. Terlebih apabila pernah terbersit keinginan melakukan percobaan bunuh diri.

Untuk konsultasi, Anda dapat menghubungi nomor hotline Psikolog Klinis Rumah Sakit Jiwa Menur di 081-3472-753-07 via WhatsApp, setiap Senin-Kamis: 08.00-19.00 dan Jumat: 08.00-13.00 WIB. Atau mengakses layanan Love Inside Sucide Awareness (LISA) Kementerian Kesehatan di Call Center 119 atau hotline 08113855472.";3393042802559337385;https://www.instagram.com/p/C8WgnOqPsOp/
"Aksi curanmor kali ini terjadi di daerah Kemiri, Sidoarjo, Senin (17/6/2024) pukul 22.27 WIB. Motor yang dicuri adalah Beat, tahun 20212, Nopol M 2725 WH.

Dari pantauan CCTV, terduga pelaku beraksi sendirian. Selengkapnya simak di video berikut!

Kejadian ini sudah dilaporkan ke Polres Sidoarjo.

#suarasurabayamedia #videonetter #curanmor #motorhilangsidoarjo #motorhilangsurabaya";3393019467184598229;https://www.instagram.com/p/C8WbTp5hezV/
"Diresmikan Minggu (23/6/2024) nanti, Kota Lama Surabaya bakal punya becak keliling hingga persewaan kostum noni Belanda untuk wisatawan.

Eri Cahyadi Wali Kota Surabaya menyebut, rencana itu akan direalisasikan saat pembukaan nanti.

“Kota Lama insyaallah akan resmikan tanggal 23 (Juni),” kata Eri pada Selasa (18/6/2024).

Mengingat tingginya antusias wisatawan yang mengunjungi wisata Kota Lama, Eri menyebut perlu disediakan persewaan kostum noni Belanda di lokasi.

Kemudian, Eri juga ingin menghidupkan kembali transportasi becak untuk mengantarkan wisatawan berkeliling Kota Lama.

“Juga ada mobil jip dari komunitas. Jadi kami gerakkan komunitas-komunitas. Jadi yang menjaga biar komunitas. Bersama-sama meramaikan,” imbuhnya Eri.

Semuanya akan diresmikan Minggu (23/6/2024) pekan ini. Khusus Zona Arab akan diresmikan terpisah selanjutnya.

Ia optimistis Kota Lama akan ramai pengunjung, menyusul Jalan Tunjungan yang sudah jadi ikon di Kota Surabaya.

“Kawasan JMP itu, yang belakang, memang ditutup. Bagian depan akan dibuka kembali oleh mereka. Karena ada Kota Lama ini. Bakal ramai itu, orang Kya-Kyanya ramai. Makanannya sebelum ada Eropa, yang ramai dulu Kya-Kya. Karena saya terobsesi dengan Kya-Kya, maka saya ubahlah Zona Eropa,” terangnya.

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3392974751419804554;https://www.instagram.com/p/C8WRI9GPyuK/
"Ganjar Pranowo menanggapi perihal diusulkannya Anies Baswedan oleh DPD PDI Perjuangan DKI Jakarta dalam bursa bakal calon gubernur Jakarta di Pilkada 2024. Menurutnya, PDIP umumnya akan melihat dulu potensi kader sebelum memutuskan calon. Namun, tetap berpeluang mengusung calon non-kader sebagai bentuk keterbukaan.

Sejumlah partai juga dikabarkan sepakat mendukung Anies dalam Pilkada Jakarta 2024, yakni PKS, NasDem, dan PKB.

#Pilkada2024 #CagubJakarta #AniesBaswedan #PDIP #GanjarPranowo #ssemenit #suarasurabayamedia";3392944083732413704;https://www.instagram.com/p/C8WKKrloj0I/
"Menurut Hendy Setiono , menjadi Bonek bukanlah sesuatu yang memalukan tapi justru adalah hal yang membanggakan dengan karya-karya yang dihasilkan dari berbagai jenis usaha lain yang dimiliki teman-teman Bonek. 

Hendy juga mengatakan, Bonek adalah komunitas fanbase yang bisa digandeng untuk sukses tidak hanya bersama Persebaya tapi juga Kota Surabaya. 

Simak selengkapnya di Podcast Open Wide bersama Hendy Setiono Founder & CEO Baba Rafi Enterprise dipandu Eddy Prastyo Pemimpin Redaksi Suara Surabaya Media hanya di YouTube Suara Surabaya Media

#Podcast #OpenWide #HendiSetiono #BabaRafi #SuaraSurabayaMedia #SuaraSurabaya";3392898710113616426;https://www.instagram.com/p/C8V_2aHNAIq/
"Nama Habib Bugak Asyi tidak asing bagi warga Aceh. Ia diceritakan sebagai tokoh asal Arab Saudi yang mengelola dana wakaf dari para saudagar Aceh di Makkah yang manfaatnya dirasakan hingga saat ini.

Pada tahun ini jemaah haji Aceh menerima dana hasil kelola wakaf dari lembaga wakaf Habib Bugak Asyi sebesar Rp 6,5 juta atau 1.500 Riyal per orang. Pembagian uang saku dilakukan setahun sekali, yaitu pada musim haji.

Kisah Habib Bugak Asyi menjadi pengingat bahwa harta yang dimiliki adalah titipan Allah, dan dapat diwakafkan untuk membantu orang lain.

#SSemenit #HabibBugakAsyi #JemaahHajiAceh #IbadahHaji2024 #WakafBugak #suarasurabaya";3392504157254567095;https://www.instagram.com/p/C8UmI6IMcS3/
"Petugas gabungan sebanyak 1.844 personel disiagakan di berbagai sudut Kota Surabaya untuk melakukan pengamanan menjelang perayaan HUT ke-97 Persebaya pada Selasa (18/6/2024) dini hari.

AKP Haryoko Widhi Kasi Humas Polrestabes Surabaya mengatakan, 1.844 personel itu terdiri dari aparat instansi Polda Jawa Timur, Polrestabes Surabaya, polsek jajaran, dan TNI-AD Korem 084/BJ.

Selain itu, petugas juga melakukan pemetaan potensi kerawanan. Beberapa di antaranya adalah potensi terjadinya penumpukan dan penutupan Jalan di Stadion Gelora 10 Nopember, Tambaksari, Surabaya.

Kemudian kelompok suporter yang berkonvoi menggunakan roda dua tanpa mengindahkan aturan lalu lintas hingga potensi terjadinya bentrok sesama suporter.

“Kami juga mengantisipasi aksi 3C (curat, curas, curanmor) saat kegiatan anniversary Persebaya Surabaya hingga terjadinya gesekan dengan petugas saat melakukan penghalauan suporter akan kami antisipasi,” jelasnya.

Terpisah, Iptu Satriono KBO Satlantas Polrestabes Surabaya menyatakan, sejumlah personel juga disiagakan di batas Kota Surabaya.

“Seperti di Waru, Karangpilang, Karangpoh, Gununganyar, Benowo,” ucapnya.

Pihaknya juga akan melakukan antisipasi rekayasa lalu lintas apabila ada konvoi dari kelompok suporter. Seperti di Jalan Tunjungan hingga Jalan Darmo.

“Kalau ada konvoi, Jalan Tunjungan kita alihkan, kemudian Jalan Darmo kita tutup kita sekat juga. Untuk sementara pengalihan di dalam kota antisipasinya dua titik di Jalan Darmo dan Jalan Tunjungan,” tuturnya.

Satriono melanjutkan. “Kisaran Tambaksari nanti ada personel di simpul-simpul. Untuk pola rekayasa nanti memang seperti yang sudah-sudah. Contoh di Jalan Kusuma Bangsa akan ada pengalihan-pengalihan juga,” tandasnya.

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3392438804831683352;https://www.instagram.com/p/C8UXR58PkMY/
"Muhadjir Effendy Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan (Menko PMK) mengklarifikasi soal rencana penerima bantuan sosial (bansos) untuk korban judi online.

Muhadjir mengklarifikasi hal ini karena telah terjadi wacana yang salah atau menyesatkan di masyarakat soal korban judi online yang akan menerima bansos.

Kata Muhadjir, penerima bansos dari para korban judi online tetap dengan kriteria tertentu.

Mereka yang menjadi sasaran penerima bantuan sosial (bansos) korban judi daring bukan pelaku, akan tetapi pihak keluarga.

#SSemenit #bansos #judionline #MuhadjirEffendy #MenkoPMK";3392400359823820530;https://www.instagram.com/p/C8UOidPNMby/
"Seekor sapi tercebur ke sungai di Jalan Mejoyo II, Surabaya, Senin (17/6/2024). Si sapi yang rencananya akan dikurbankan tersebut kaget setelah mendengar klakson motor, sehingga tercebur ke sungai. -hm

#sapi #hewankurban #suarasurabaya #mejoyosurabaya #videonetter";3392355882173157399;https://www.instagram.com/p/C8UEbOMo1AX/
"Jemaah haji Indonesia sedang melaksanakan lempar jumrah di Mina pada Senin (17/6/2024). Tempat ini mempunyai sejarah panjang, ketika Nabi Ibrahim melaksanakan perintah Allah untuk menyembelih putranya Nabi Ismail.

Lempar jumrah mengandung artian ketika Nabi Ibrahim sedang melaksanakan perintah Allah, tiba-tiba datang iblis untuk menggoda Nabi Ibrahim agar menghentikan niatnya. Namun dengan penuh keyakinan dan ketakwaan kepada Allah SWT, Ibrahim tetap melaksanakan perintah Allah SWT.";3392309662300447186;https://www.instagram.com/p/C8T56oliyHS/
"Pemerintah Kota (Pemkot) Surabaya patroli menyusuri sungai untuk menegur masyarakat yang masih nekat membuang rumen hewan kurban sapi dan kambing, Senin (17/6/2024).

Dedik Irianto Kepala Dinas Lingkungan Hidup (DLH) Kota Surabaya menyebut, patroli ini menindaklanjuti surat edaran tentang sosialisasi penyembelihan hewan kurban termasuk larangan membuang rumen di sungai.

“Isinya (SE) tidak boleh menbuang kotoran, kalau bisa pakai glangsing (karung) dibuang ke TPS terdekat. Lalu pembagian daging jangan pakai plastik sekali pakai,” kata Dedik waktu ditemui suarasurabaya.net, Senin (17/6/2024).

Operasi susur sungai untuk mencegah rumen dibuang ke sungai itu, lanjut Dedik, dilakukan mulai siang hingga sore selama dua hari ini.

“Memang banyak sungai di Surabaya yang umum dipakai, yang di Ngagel itu karena besar, kalau yang lain nggak,” katanya lagi.

Pantauan suarasurabaya.net, penyusuran di sepanjang sungai area Taman Asreboyo, ditemukan beberapa titik masyarakat yang mencuci rumen. “Kalau nyuci aja boleh asal dibuang di karung dibawa ke TPS,” imbuhnya.

Ia berharap masyarakat mengindahkan imbauan Pemkot Surabaya. Agar sungai tidak semakin tercemar.

“Pengalaman dulu-dulu, waktu belum dilarang biota di sana beberapa hari gak muncul, ikan indikasinya mati atau terganggu. Warna sungai jadi hijau,” ucapnya lagi.

Dedik menjelaskan total ada 10 petugas DLH yang diterjunkan setiap patroli menggunakan perahu karet. “Terutama Kalimas tengah paling dijaga karena paling mudah turunnya,” ucapnya.

Sementara untuk kotoran yang terlanjur dibuang masyarakat di sungai, Dedik memastikan akan dibersihkan oleh petugas.

“Pasukan jogo kali kita ada 200 orang, seluruh sungai. Di Ngagel ada 20-an itu sekaligus sambil bersihkan gulma atau tanaman liar tepi sungai jadi ngingatkan warga, kita membagi karung, menempatkan isi rumen dan (yang terlanjur) nanti dibersihkan,” tandasnya.

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3392294058444279952;https://www.instagram.com/p/C8T2XkXPVCQ/
"Pendengar Suara Surabaya melaporkan kehilangan sepeda motor, yang dicuri saat dirinya kerja, Minggu (16/6/2024) malam. Motor yang dicuri adalah Supra 2009, warna hitam-merah dengan nopol L 2089 AS.

Informasi ini sudah dilaporkan ke Polsek Semampir. - hm

#suarasurabaya #malingmotor #malingsurabaya";3392255102839882601;https://www.instagram.com/p/C8TtgsIRwNp/
"#potretkelanakota - Umat muslim di Surabaya melaksanakan salat Iduladha hari ini, Senin (17/6/2024). Mereka berbondong-bondong memenuhi masjid, jalan raya, dan lapangan yang sudah disediakan. Kamu, salat Iduladha di mana tadi?

#iduladha #suarasurabaya #salatid #balaikotasurabaya #muhammadiyah #masjidalakbar";3392220405014379037;https://www.instagram.com/p/C8TlnxQtrod/
"Majelis Ulama Indonesia (MUI) menilai usulan pemerintah untuk menjadikan korban judi daring atau online sebagai penerima bantuan sosial (bansos) tidak tepat dan perlu dikaji ulang.

Niam menilai bansos yang diberikan kepada penjudi berpotensi digunakan kembali untuk melakukan tindakan yang melanggar hukum tersebut.

Karenanya, ia menekankan tidak ada istilah korban dari judi daring, ataupun kemiskinan struktural akibat dampak judi daring, karena berjudi merupakan pilihan hidup pelakunya.

#Suarasurabaya #Suarasurabayamedia #SSemenit #JudiOnline #Judol #Bansos #MUI";3392188699599203605;https://www.instagram.com/p/C8TeaZStG0V/
"Lagu melankolis dengan lirik puitis dan romantis dari Kahitna bisa kalian nikmati di panggung Jazz Traffic Festival 2024

Jangan lewatkan keseruannya, Sabtu 14 September 2024 di Grand City Surabaya

Update informasi #JTF hanya di www.jazztraffic.com dan media sosial Jazz Traffic Festival.

#jazztrafficfestival #suarasurabayamedia #event #concert #jazz #surabaya #jtf2024 #kahitna";3392162904555552362;https://www.instagram.com/p/C8TYjBySn5q/
"Pemerintah Indonesia mengambil langkah tegas untuk memberantas sindikat judi online dan pinjaman online ilegal yang kian meresahkan dan merugikan masyarakat. Melalui penyelidikan intensif, penutupan rekening, penegakan hukum, dan edukasi publik, pemerintah berkomitmen untuk menghentikan kejahatan digital dan melindungi keamanan finansial negara.

Bersatu melawan kejahatan digital! Ekonomi aman,masyarakat tenang. Simak Infografisnya untuk tahu lebih banyak.

#suarasurabaya #suarasurabayamedia #lawankejahatandigital #stoppinjol #indonesiatanpajudionline #judionline #jagafinansial #aksinyata #digitalbersih #indonesiamaju";3392128309556366230;https://www.instagram.com/p/C8TQrmrp0uW/
"Minyak Kayu Putih & Minyak Telon Cap Gajah mengucapkan Selamat Hari Raya Idul Adha 1445 H

#ADV";3392067907342243589;https://www.instagram.com/p/C8TC8ovIxcF/
"Segenap Keluarga Besar Suara Surabaya Media mengucapkan Selamat Hari Raya Idul Adha 1445 H/ 2024.

Semoga di hari pengorbanan yang mulia ini, kita mendapatkan berkah dari Allah SWT dan senantiasa belajar ikhlas dari kemurnian hati Nabi Ismail a.s, putra Nabi Ibrahim a.s.

#Suarasurabaya #IdulAdha #HariRayaQurban #IdulAdha1445H";3392037731061670697;https://www.instagram.com/p/C8S8Fg4pyMp/
"Sapi kurban Joko Widodo Presiden tiba di Masjid Al Akbar Surabaya pagi tadi, Minggu (16/6/2024). Tahun ini merupakan ke 10 kalinya Jokowi memberikan hewan kurban di Masjid Al Akbar.

Selain hewan kurban milik Jokowi, Masjid Al Akbar juga menerima hewan sapi kurban dari para pejabat Forkopimda dan tokoh di Jatim

Misalnya seperti sapi kurban dari Adhy Karyono Pj Gubernur Jawa Timur, kemudian Irjen Imam Sugianto Kapolda Jatim, hingga sapi kurban dari Khofifah Indar Parawansa Gubernur Jatim periode 2019-2024.

#Suarasurabaya #Suarasurabayamedia #SSemenit #Sapi #Kurban #Jokowi #Presiden";3391720684110395576;https://www.instagram.com/p/C8Rz_35vri4/
"Kata Bung Karno, “Beri aku 10 pemuda, niscaya akan kuguncangkan dunia”

Nah bakal semengguncangkan apa sih, kalau ribuan pemuda, Gen Z Surabaya dipertemukan di forum produktif “Gen Z Suroboyo, Beraksi & Menginspirasi”? 

Acara ini dilaksanakan di Graha Unesa, 8 Juni 2024 lalu, menghadirkan sejumlah talenta muda Surabaya, mulai dari Jerome Polin, Elsa Jepasal, dan Rian Fahardhi, Fadhilah Intan, dan Monita Tahalea

Dipersembahkan Pemerintah Kota Surabaya melalui DP3APPKB Kota Surabaya
Bekerjasama dengan Suara Surabaya sebagai Official Media Partner

@ericahyadi_
@dp3appkbsurabaya
@puspaga.sby

Gimana keseruannya, simak recap berikut!

#Suarasurabaya #Suarasurabayamedia #GenZ #Event #Suroboyo #ADV";3391680606092314719;https://www.instagram.com/p/C8Rq4qVtshf/
"Widi Dwinanda anggota Media Center Kemenag RI mengatakan, per Sabtu (15/6/2024) jumlah jemaah haji Indonesia yang wafat mencapai 121 orang

Dari jumlah itu, 9 orang wafat di embarkasi, 18 orang wafat di Madinah, 87 orang wafat di mekkah, 3 orang wafat di bandara, dan 4 orang wafat di Arafah

#Suarasurabaya #Suarasurabayamedia #jemaah #Haji #Indonesia #Kemenag #Wafat";3391622651966600399;https://www.instagram.com/p/C8RdtUWozTP/
"Hari ini, Minggu (16/6/2024), seluruh jemaah haji, termasuk jemaah asal Indonesia, bersiap-siap untuk bergerak menuju Mina setelah bermalam di Muzdalifah

Pantauan suarasurabaya.net, di kawasan maktab 28 hingga 32, jutaan umat muslim tengah berkumpul dan bersiap untuk melanjutkan rangkaian ibadah haji mereka

#Suarasurabaya #Suarasurabayamedia #Newsvideo #JemaahHaji #Ibadah #Haji #Mina #Armuzna #Muzdalifah";3391600096803649884;https://www.instagram.com/p/C8RYlGOKXlc/
"Joko Widodo (Jokowi) Presiden menerbitkan surat keputusan pembentukan Satuan Tugas (Satgas) Pemberantasan Perjudian Online yang dipimpin Hadi Tjahjanto Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menko Polhukam).

Dilansir Antara dari Jaringan Dokumentasi dan Informasi Hukum (JDIH) Kementerian Sekretariat Negara (Setneg) di Jakarta, Sabtu (15/6/2024), pembentukan Satgas tersebut tertuang dalam Keputusan Presiden (Keppres) Nomor 21 Tahun 2024 tentang Satuan Tugas Pemberantasan Perjudian Daring yang terbit di Jakarta 14 Juni 2024.

Dijelaskan dalam berkas salinan Keppres tersebut, pertimbangan pembentukan Satgas sebab kegiatan perjudian bersifat ilegal dan mengakibatkan kerugian finansial, gangguan sosial, dan psikologis yang dapat berujung tindakan kriminal.

Selain itu, kegiatan perjudian daring juga dianggap menimbulkan keresahan masyarakat, sehingga perlu segera diambil langkah tegas dan terpadu guna pemberantasannya.

Jokowi Presiden melibatkan peran lintas kementerian/lembaga dalam mewujudkan percepatan pemberantasan perjudian online di Indonesia.

Menko Polhukam sebagai Ketua Satgas, didampingi Muhadjir Effendy Menko Pembangunan Manusia dan Kebudayaan (PMK) sebagai Wakil Ketua Satgas, Budi Arie Menteri Komunikasi dan Informatika sebagai Ketua Harian Pencegahan, dan Dirjen Informasi dan Usman Kansong Komunikasi Publik Kemenkominfo sebagai Wakil Ketua Harian Pencegahan.

Satgas Pemberantasan Perjudian Online juga diperkuat 26 anggota Bidang Pencegahan yang diemban oleh pejabat berwenang lintas kementerian/lembaga, mulai dari Kementerian Agama, Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi, Departemen Kebijakan Sistem Pembayaran Bank Indonesia, Otoritas Jasa Keuangan, Kejaksaan Agung, hingga TNI-Polri.

Jenderal Listyo Sigit Kapolri Kapolri dipercaya Presiden mengemban posisi Ketua Harian Penegakan Hukum yang beranggotakan 12 pejabat deputi lintas kementerian/lembaga untuk menentukan prioritas penegakan hukum, penyelidikan, rekomendasi kepada Ketua Satgas, hingga pemantauan situasi.

Masa kerja Satgas, sesuai Pasal 13, mulai berlaku sejak ditetapkannya Keppres tersebut sampai dengan 31 Desember 2024.

#newSS #suarasurabaya #satgasjudol";3391584651212951757;https://www.instagram.com/p/C8RVEVZNxDN/
"🎉 the first-ever outdoor Disney Carnival in Indonesia! 🙌🏻

Join us at The Courtyard, Pakuwon City Mall from June 20th to July 21st. 🎢🎠

Meet your favorite Inside Out friends and Disney characters on July 3 - 7, 2024 ✨

Also enjoy a fantastic parade, spectacular fireworks, musical drama, and more! 🎇🎭

Sponsored by @bankbri_id @yamahafriends @hondasbycenter @susumilku @miesedaapid @secureparking_id @oppoindonesia 🌟
Supported by @lzyvisual

Don’t miss out on this unforgettable event! 🎉💫

#pakuwoncitymall #disneycarnivalPCM #ADV";3391558384385272799;https://www.instagram.com/p/C8RPGGgSCvf/
"Nilai tukar rupiah terhadap dolar AS per Minggu (16/6/2024) masih merosot di angka Rp16.486 dari sebelumnya, Jumat (14/6/2024) di angka Rp16.412

Ini jadi nilai terendah sejak krisis moneter 1998 ketika rupiah jatuh di angka Rp16.650

Berikut infonya

#Suarasurabaya #Suarasurabayamedia #Rupiah #Krisis #Moneter #Krismon #NilaiTukar #kurs #DolarAS";3391495271447403043;https://www.instagram.com/p/C8RAvsAChoj/
"Pemkot Surabaya akan melakukan pembangunan terowongan pejalan kaki yang menghubungkan Terminal Intermoda Joyoboyo (TIJ) dan Kebun Binatang Surabaya (KBS). Pembangunan ini ditargetkan selesai pada Oktober 2024.

Tundjung Iswandaru Kepala Dinas Perhubungan Kota Surabaya, Jumat (14/6/2024) menjelaskan ada beberapa hal yang jadi pertimbangan perlunya pembangunan terowongan pejalan kaki penghubung TIJ dan KBS. di antaranya untuk mengurai kemacetan dan lebih mengutamakan pejalan kaki yang menyeberang dari TIJ menuju KBS

#Suarasurabaya #Suarasurabayamedia #Infografiss #PemkotSurabaya #SemanggiSuroboyo #TIJ #KBS #Terowongan #PejalanKaki";3391461654968220639;https://www.instagram.com/p/C8Q5GgNvTvf/
"Sebuah mobil terbalik usai mencoba menghindari konvoi motor di Jalan Panglima Sudirman, dekat monumen Bambu Runcing, Surabaya, Minggu (16/6/2024) dini hari WIB.

Keterangan yang diterima Suara Surabaya, tidak ada korban jiwa dalam kecelakaan yang terjadi sekitar pukul 03.00 WIB itu. Pengemudi mobil Inova yang terbalik berinisial RCS (22 tahun), warga Semarang, dilaporkan dalam kondisi sadar.

Kecelakaan bermula saat RCS yang diduga mengemudikan mobil Innova nopol L 1562 LG dengan kecepatan tinggi, melewati lajur kanan Jalan Panglima Sudirman.

Namun, setibanya di titik kecelakaan, pengemudi mengaku ada konvoi motor didepannya sehingga mencoba banting setir untuk menghindar.

“Dari keterangan pengemudi, mobil menghindari konvoi motor kemudian menabrak pembatas jalan tengah. Selanjutnya mobil tidak terkontrol dan kemudian terbalik,” tulis Brenda, petugas Command Center Surabaya.

Selanjutnya, petugas yang tiba di lokasi langsung memberikan pertolongan pertama pada RCS. Tim Rescue Dinas Pemadam Kebakaran dan Penyelamatan kemudian datang untuk mengevakuasi membalikan mobil tersebut.

“Saat ini, untuk kejadian kecelakaan telah diserahkan petugas (BPBD dan DPKP) di lokasi kejadian ke rekan Kepolisian,” ujar Brenda. 

Simak selengkapnya di suarasurabaya.net, atau download aplikasi Suara Surabaya Mobile di App Store dan Google Play.

#newSS #beritaterbaru #newsupdate #suarasurabaya #suarasurabayamedia #radiosuarasurabaya #trendingtopic #news #info #beritaterkini";3391387390999127443;https://www.instagram.com/p/C8QoN0gPeWT/
"Valentina Tereshkova adalah kosmonot Soviet dan wanita pertama yang melakukan perjalanan ke luar angkasa. Pada 16 Juni 1963, ia diluncurkan dengan pesawat ruang angkasa Vostok 6, dan menyelesaikan 48 orbit dalam 71 jam.

Rekornya bertahan di luar angkasa ini lebih lama dibandingkan waktu yang dihabiskan semua pria astronot Amerika Serikat pada saat itu. Selama misi tiga hari ini, Valentina melakukan berbagai tes pada dirinya sendiri untuk mengumpulkan data terkait reaksi tubuh perempuan selama di luar angkasa.

Meskipun tidak menjalani pelatihan pilot, Valentina adalah penerjun payung yang ulung dan atas dasar itulah ia diterima untuk program antariksawan ketika dia menjadi sukarelawan pada tahun 1961.

#suarasurabayamedia #suarasurabaya #onthissday #onthisday #historytoday #sejarah #SpaceHistory #FirstWomanInSpace #ValentinaTereshkova #Vostok6 #Cosmonaut #UniSoviet";3391320340375647402;https://www.instagram.com/p/C8QY-GvpbSq/
"Menurut Hendy, Surabaya di era kepemimpinan Eri-Armuji saat ini sudah bagus. Namun, perlu adanya peningkatan di beberapa aspek seperti ekonomi dan kreativitas anak mudanya.

Hendy juga berharap, ide 'Surabaya Harus Naik Kelas' ini nantinya bisa dirasakan oleh seluruh lapisan masyarakat Surabaya. Hal ini bisa diwujudkan dengan tidak melepaskan spirit kolaborasi.

Simak selengkapnya di Podcast Open Wide bersama Hendy Setiono Founder & CEO Baba Rafi Enterprise dipandu Eddy Prastyo Pemimpin Redaksi Suara Surabaya Media hanya di YouTube Suara Surabaya Media

#Podcast #OpenWide #HendiSetiono #BabaRafi #SuaraSurabayaMedia #SuaraSurabaya";3391015975327050610;https://www.instagram.com/p/C8PTxAtCyty/
"Suara Surabaya (SS) Media menggelar donor darah di Suara Surabaya Centre (SSC) yang berlokasi di Raya Bukit Darmo 22-24, Putat Gede, Sukomanunggal, Surabaya, pada Sabtu (15/6/2024).

Kegiatan sosial yang juga diadakan dalam rangka memperingati Hari Ulang Tahun (HUT) ke-41 Suara Surabaya ini, menyediakan sebanyak 250 kuota untuk pendonor.

#suarasurabayamedia #suarasurabaya #donordarah #surabaya #PMIKotaSurabaya #HUTSS41";3390980627462555531;https://www.instagram.com/p/C8PLuocIweL/
